year,month,date,site,transect,replicate,size_mm,count,num_ao,area
2013,8,8/27/13,carp,5,D,65,1,0,300
2013,8,8/27/13,carp,5,D,70,1,0,300
2013,8,8/27/13,carp,5,D,75,1,0,300
2013,8,8/27/13,carp,5,D,80,1,0,300
2013,8,8/27/13,carp,5,D,84,1,0,300
2013,8,8/27/13,carp,6,A,65,1,0,300
2013,8,8/27/13,carp,6,B,NA,0,0,300
2013,8,8/27/13,carp,6,C,NA,0,0,300
2013,8,8/27/13,carp,6,D,65,1,0,300
2013,8,8/27/13,carp,6,D,80,1,0,300
2013,8,8/27/13,carp,6,D,82,1,0,300
2013,8,8/27/13,carp,7,A,NA,0,0,300
2013,8,8/27/13,carp,7,B,65,1,0,300
2013,8,8/27/13,carp,7,C,110,1,0,300
2013,8,8/27/13,carp,7,D,79,1,0,300
2013,8,8/27/13,carp,8,A,75,1,0,300
2013,8,8/27/13,carp,8,B,NA,0,0,300
2013,8,8/27/13,carp,8,C,NA,0,0,300
2013,8,8/27/13,carp,8,D,NA,0,0,300
2013,8,8/27/13,carp,9,A,73,1,0,300
2013,8,8/27/13,carp,9,A,86,1,0,300
2013,8,8/27/13,carp,9,B,70,1,0,300
2013,8,8/27/13,carp,9,B,72,1,0,300
2013,8,8/27/13,carp,9,B,75,1,0,300
2013,8,8/27/13,carp,9,B,80,1,0,300
2013,8,8/27/13,carp,9,B,83,1,0,300
2013,8,8/27/13,carp,9,B,85,1,0,300
2013,8,8/27/13,carp,9,B,88,1,0,300
2013,8,8/27/13,carp,9,C,60,1,0,300
2013,8,8/27/13,carp,9,C,65,1,0,300
2013,8,8/27/13,carp,9,C,68,1,0,300
2013,8,8/27/13,carp,9,C,70,1,0,300
2013,8,8/27/13,carp,9,C,86,1,0,300
2013,8,8/27/13,carp,9,D,62,1,0,300
2013,8,8/27/13,carp,9,D,65,1,0,300
2014,8,8/25/14,carp,1,A,70,1,0,300
2014,8,8/25/14,carp,1,A,73,1,0,300
2014,8,8/25/14,carp,1,B,70,1,0,300
2014,8,8/25/14,carp,1,C,60,1,0,300
2014,8,8/25/14,carp,1,C,65,1,0,300
2014,8,8/25/14,carp,1,C,75,2,0,300
2014,8,8/25/14,carp,1,D,68,1,0,300
2014,8,8/25/14,carp,1,D,71,1,0,300
2014,8,8/25/14,carp,1,D,78,1,0,300
2014,8,8/25/14,carp,1,D,79,2,0,300
2014,8,8/25/14,carp,2,A,NA,0,0,300
2014,8,8/25/14,carp,2,B,NA,0,0,300
2014,8,8/25/14,carp,2,C,NA,0,0,300
2014,8,8/25/14,carp,2,D,70,1,0,300
2014,8,8/25/14,carp,2,D,72,2,0,300
2014,8,8/25/14,carp,2,D,74,1,0,300
2014,8,8/25/14,carp,2,D,75,2,0,300
2014,8,8/25/14,carp,2,D,77,2,0,300
2014,8,8/25/14,carp,2,D,78,1,0,300
2014,8,8/25/14,carp,2,D,80,3,0,300
2014,8,8/25/14,carp,2,D,82,2,0,300
2014,8,8/25/14,carp,2,D,84,1,0,300
2014,8,8/25/14,carp,2,D,85,1,0,300
2014,8,8/25/14,carp,2,D,89,1,0,300
2014,8,8/25/14,carp,2,D,90,1,0,300
2014,8,8/25/14,carp,2,D,95,1,0,300
2014,8,8/25/14,carp,3,A,NA,0,0,300
2014,8,8/25/14,carp,3,B,NA,0,0,300
2014,8,8/25/14,carp,3,C,NA,0,0,300
2014,8,8/25/14,carp,3,D,NA,0,0,300
2014,8,8/25/14,carp,4,A,78,1,0,300
2014,8,8/25/14,carp,4,A,81,1,0,300
2014,8,8/25/14,carp,4,A,82,1,0,300
2014,8,8/25/14,carp,4,A,83,1,0,300
2014,8,8/25/14,carp,4,A,105,1,0,300
2014,8,8/25/14,carp,4,B,81,1,0,300
2014,8,8/25/14,carp,4,C,NA,0,0,300
2014,8,8/25/14,carp,4,D,86,1,0,300
2014,8,8/25/14,carp,5,A,85,1,0,300
2014,8,8/25/14,carp,5,B,75,1,0,300
2014,8,8/25/14,carp,5,B,85,1,0,300
2014,8,8/25/14,carp,5,B,90,2,0,300
2014,8,8/25/14,carp,5,C,80,1,0,300
2014,8,8/25/14,carp,5,C,83,1,0,300
2014,8,8/25/14,carp,5,D,62,1,0,300
2014,8,8/25/14,carp,5,D,85,2,0,300
2014,8,8/25/14,carp,6,A,72,1,0,300
2014,8,8/25/14,carp,6,B,72,1,0,300
2014,8,8/25/14,carp,6,B,80,1,0,300
2014,8,8/25/14,carp,6,C,75,1,0,300
2014,8,8/25/14,carp,6,D,68,1,0,300
2014,8,8/25/14,carp,6,D,72,1,0,300
2014,8,8/25/14,carp,6,D,79,1,0,300
2014,8,8/25/14,carp,6,D,80,1,0,300
2014,8,8/25/14,carp,6,D,82,1,0,300
2014,8,8/25/14,carp,6,D,85,1,0,300
2014,8,8/25/14,carp,6,D,86,1,0,300
2014,8,8/25/14,carp,7,A,60,1,0,300
2014,8,8/25/14,carp,7,A,72,1,0,300
2014,8,8/25/14,carp,7,B,NA,0,0,300
2014,8,8/25/14,carp,7,C,78,1,0,300
2014,8,8/25/14,carp,7,C,87,1,0,300
2014,8,8/25/14,carp,7,D,NA,0,0,300
2014,8,8/25/14,carp,8,A,70,2,0,300
2014,8,8/25/14,carp,8,A,73,1,0,300
2014,8,8/25/14,carp,8,A,87,1,0,300
2014,8,8/25/14,carp,8,A,93,1,0,300
2014,8,8/25/14,carp,8,B,72,1,0,300
2014,8,8/25/14,carp,8,C,75,1,0,300
2014,8,8/25/14,carp,8,C,78,1,0,300
2014,8,8/25/14,carp,8,C,83,1,0,300
2014,8,8/25/14,carp,8,D,NA,0,0,300
2014,8,8/25/14,carp,9,A,78,1,0,300
2014,8,8/25/14,carp,9,A,89,1,0,300
2014,8,8/25/14,carp,9,B,79,1,0,300
2014,8,8/25/14,carp,9,B,108,1,1,300
2014,8,8/25/14,carp,9,C,NA,0,0,300
2014,8,8/25/14,carp,9,D,84,1,0,300
2014,8,8/25/14,carp,9,D,86,1,0,300
2014,8,8/25/14,carp,9,D,NA,1,1,300
2014,8,8/26/14,napl,1,A,82,1,0,300
2014,8,8/26/14,napl,1,A,84,1,0,300
2014,8,8/26/14,napl,1,B,105,1,1,300
2014,8,8/26/14,napl,1,C,60,1,0,300
2014,8,8/26/14,napl,1,C,70,2,0,300
2014,8,8/26/14,napl,1,C,72,1,0,300
2014,8,8/26/14,napl,1,C,75,1,0,300
2014,8,8/26/14,napl,1,C,78,1,0,300
2014,8,8/26/14,napl,1,C,83,1,0,300
2014,8,8/26/14,napl,1,C,84,1,0,300
2014,8,8/26/14,napl,1,C,85,1,0,300
2014,8,8/26/14,napl,1,D,65,1,0,300
2014,8,8/26/14,napl,1,D,68,1,0,300
2014,8,8/26/14,napl,1,D,70,2,0,300
2014,8,8/26/14,napl,1,D,72,1,0,300
2014,8,8/26/14,napl,1,D,75,2,0,300
2014,8,8/26/14,napl,1,D,79,1,0,300
2014,8,8/26/14,napl,1,D,85,1,0,300
2014,8,8/26/14,napl,1,D,90,1,0,300
2014,8,8/26/14,napl,1,D,110,1,0,300
2014,8,8/26/14,napl,2,A,65,1,0,300
2014,8,8/26/14,napl,2,A,80,1,0,300
2014,8,8/26/14,napl,2,A,82,2,0,300
2014,8,8/26/14,napl,2,A,85,2,0,300
2014,8,8/26/14,napl,2,A,90,2,0,300
2014,8,8/26/14,napl,2,B,68,2,0,300
2014,8,8/26/14,napl,2,B,70,1,0,300
2014,8,8/26/14,napl,2,B,72,1,0,300
2014,8,8/26/14,napl,2,B,77,1,0,300
2014,8,8/26/14,napl,2,B,78,1,0,300
2014,8,8/26/14,napl,2,B,80,1,0,300
2014,8,8/26/14,napl,2,B,81,1,0,300
2014,8,8/26/14,napl,2,B,82,1,0,300
2014,8,8/26/14,napl,2,B,84,1,0,300
2014,8,8/26/14,napl,2,B,85,2,0,300
2014,8,8/26/14,napl,2,B,90,2,0,300
2014,8,8/26/14,napl,2,C,70,2,0,300
2014,8,8/26/14,napl,2,C,78,1,0,300
2014,8,8/26/14,napl,2,C,80,4,1,300
2014,8,8/26/14,napl,2,C,82,1,0,300
2014,8,8/26/14,napl,2,C,90,1,0,300
2014,8,8/26/14,napl,2,C,95,1,0,300
2014,8,8/26/14,napl,2,C,100,1,0,300
2014,8,8/26/14,napl,2,C,105,1,0,300
2014,8,8/26/14,napl,2,D,70,1,0,300
2014,8,8/26/14,napl,2,D,75,1,0,300
2014,8,8/26/14,napl,2,D,80,1,0,300
2014,8,8/26/14,napl,2,D,85,1,0,300
2014,8,8/26/14,napl,2,D,88,1,0,300
2014,8,8/26/14,napl,2,D,95,1,1,300
2014,8,8/26/14,napl,2,D,100,2,0,300
2014,8,8/26/14,napl,3,A,75,1,0,300
2014,8,8/26/14,napl,3,A,84,1,0,300
2014,8,8/26/14,napl,3,A,97,1,0,300
2014,8,8/26/14,napl,3,B,65,1,0,300
2014,8,8/26/14,napl,3,B,74,1,0,300
2014,8,8/26/14,napl,3,B,77,1,0,300
2014,8,8/26/14,napl,3,B,80,2,0,300
2014,8,8/26/14,napl,3,B,81,1,0,300
2014,8,8/26/14,napl,3,B,83,1,0,300
2014,8,8/26/14,napl,3,B,84,1,0,300
2014,8,8/26/14,napl,3,B,88,1,0,300
2014,8,8/26/14,napl,3,B,NA,1,1,300
2014,8,8/26/14,napl,3,C,70,1,0,300
2014,8,8/26/14,napl,3,C,72,1,0,300
2014,8,8/26/14,napl,3,C,80,1,0,300
2014,8,8/26/14,napl,3,C,86,1,0,300
2014,8,8/26/14,napl,3,D,64,1,0,300
2014,8,8/26/14,napl,3,D,70,1,0,300
2014,8,8/26/14,napl,3,D,71,1,0,300
2014,8,8/26/14,napl,3,D,75,1,0,300
2014,8,8/26/14,napl,3,D,80,1,0,300
2014,8,8/26/14,napl,3,D,95,1,0,300
2014,8,8/26/14,napl,4,A,63,1,0,300
2014,8,8/26/14,napl,4,A,65,2,1,300
2014,8,8/26/14,napl,4,A,75,2,1,300
2014,8,8/26/14,napl,4,A,80,1,0,300
2014,8,8/26/14,napl,4,A,NA,1,1,300
2014,8,8/26/14,napl,4,B,NA,0,0,300
2014,8,8/26/14,napl,4,C,78,1,0,300
2014,8,8/26/14,napl,4,D,NA,0,0,300
2014,8,8/26/14,napl,5,A,65,1,0,300
2014,8,8/26/14,napl,5,A,70,1,1,300
2014,8,8/26/14,napl,5,A,81,1,0,300
2014,8,8/26/14,napl,5,A,84,1,0,300
2014,8,8/26/14,napl,5,A,85,1,0,300
2014,8,8/26/14,napl,5,A,86,1,0,300
2014,8,8/26/14,napl,5,A,96,1,0,300
2014,8,8/26/14,napl,5,B,65,1,0,300
2014,8,8/26/14,napl,5,B,75,1,1,300
2014,8,8/26/14,napl,5,B,76,1,0,300
2014,8,8/26/14,napl,5,B,78,1,0,300
2014,8,8/26/14,napl,5,B,85,1,0,300
2014,8,8/26/14,napl,5,B,90,1,0,300
2014,8,8/26/14,napl,5,B,93,1,0,300
2014,8,8/26/14,napl,5,B,95,1,0,300
2014,8,8/26/14,napl,5,C,68,1,0,300
2014,8,8/26/14,napl,5,C,78,1,0,300
2014,8,8/26/14,napl,5,C,80,1,0,300
2014,8,8/26/14,napl,5,C,85,1,1,300
2014,8,8/26/14,napl,5,D,68,1,0,300
2014,8,8/26/14,napl,5,D,70,1,0,300
2014,8,8/26/14,napl,5,D,80,1,1,300
2014,8,8/26/14,napl,5,D,83,1,0,300
2014,8,8/26/14,napl,5,D,84,1,0,300
2014,8,8/26/14,napl,5,D,88,1,0,300
2014,8,8/26/14,napl,5,D,90,1,0,300
2014,8,8/26/14,napl,6,A,NA,0,0,300
2014,8,8/26/14,napl,6,B,NA,0,0,300
2014,8,8/26/14,napl,6,C,75,1,0,300
2014,8,8/26/14,napl,6,C,86,1,0,300
2014,8,8/26/14,napl,6,D,87,1,0,300
2014,8,8/26/14,napl,7,A,60,1,1,300
2014,8,8/26/14,napl,7,A,71,1,0,300
2014,8,8/26/14,napl,7,A,77,1,0,300
2014,8,8/26/14,napl,7,A,80,1,0,300
2014,8,8/26/14,napl,7,A,85,1,0,300
2014,8,8/26/14,napl,7,B,NA,0,0,300
2014,8,8/26/14,napl,7,C,77,1,0,300
2014,8,8/26/14,napl,7,C,85,1,0,300
2014,8,8/26/14,napl,7,C,90,1,0,300
2014,8,8/26/14,napl,7,C,99,1,0,300
2014,8,8/26/14,napl,7,C,NA,1,1,300
2014,8,8/26/14,napl,7,D,70,1,0,300
2014,8,8/26/14,napl,7,D,72,1,0,300
2014,8,8/26/14,napl,7,D,75,1,0,300
2014,8,8/26/14,napl,8,A,60,1,0,300
2014,8,8/26/14,napl,8,B,73,1,0,300
2014,8,8/26/14,napl,8,B,80,1,0,300
2014,8,8/26/14,napl,8,C,87,1,0,300
2014,8,8/26/14,napl,8,D,79,1,0,300
2014,8,8/26/14,napl,8,D,84,1,0,300
2014,8,8/26/14,napl,9,A,68,1,0,300
2014,8,8/26/14,napl,9,A,69,1,0,300
2014,8,8/26/14,napl,9,A,70,3,0,300
2014,8,8/26/14,napl,9,A,74,1,0,300
2014,8,8/26/14,napl,9,A,80,1,0,300
2014,8,8/26/14,napl,9,A,95,1,0,300
2014,8,8/26/14,napl,9,A,NA,1,1,300
2014,8,8/26/14,napl,9,B,73,1,0,300
2014,8,8/26/14,napl,9,B,75,3,0,300
2014,8,8/26/14,napl,9,B,78,1,0,300
2014,8,8/26/14,napl,9,B,79,1,0,300
2014,8,8/26/14,napl,9,B,81,1,0,300
2014,8,8/26/14,napl,9,C,75,1,0,300
2014,8,8/26/14,napl,9,C,85,1,0,300
2014,8,8/26/14,napl,9,D,90,1,0,300
2014,8,8/28/14,mohk,1,A,72,1,0,300
2014,8,8/28/14,mohk,1,A,73,1,0,300
2014,8,8/28/14,mohk,1,A,75,1,0,300
2014,8,8/28/14,mohk,1,A,80,1,0,300
2014,8,8/28/14,mohk,1,B,76,1,0,300
2014,8,8/28/14,mohk,1,B,79,1,1,300
2014,8,8/28/14,mohk,1,B,85,1,0,300
2014,8,8/28/14,mohk,1,C,68,1,0,300
2014,8,8/28/14,mohk,1,C,71,1,0,300
2014,8,8/28/14,mohk,1,C,72,1,0,300
2014,8,8/28/14,mohk,1,C,78,1,0,300
2014,8,8/28/14,mohk,1,C,79,1,0,300
2014,8,8/28/14,mohk,1,C,80,1,0,300
2014,8,8/28/14,mohk,1,C,81,1,0,300
2014,8,8/28/14,mohk,1,C,84,1,0,300
2014,8,8/28/14,mohk,1,D,65,1,0,300
2014,8,8/28/14,mohk,1,D,76,1,0,300
2014,8,8/28/14,mohk,1,D,83,1,0,300
2014,8,8/28/14,mohk,1,D,87,2,0,300
2014,8,8/28/14,mohk,1,D,98,1,0,300
2014,8,8/28/14,mohk,2,A,74,1,0,300
2014,8,8/28/14,mohk,2,B,77,1,0,300
2014,8,8/28/14,mohk,2,C,35,1,0,300
2014,8,8/28/14,mohk,2,C,70,1,0,300
2014,8,8/28/14,mohk,2,C,78,1,0,300
2014,8,8/28/14,mohk,2,C,80,1,0,300
2014,8,8/28/14,mohk,2,D,74,1,0,300
2014,8,8/28/14,mohk,2,D,78,1,0,300
2014,8,8/28/14,mohk,2,D,84,1,0,300
2014,8,8/28/14,mohk,3,A,57,1,0,300
2014,8,8/28/14,mohk,3,A,69,1,0,300
2014,8,8/28/14,mohk,3,B,NA,0,0,300
2014,8,8/28/14,mohk,3,C,80,1,0,300
2014,8,8/28/14,mohk,3,D,71,1,0,300
2014,8,8/28/14,mohk,3,D,73,1,0,300
2014,8,8/28/14,mohk,3,D,78,1,0,300
2014,8,8/29/14,ivee,2,A,30,1,1,300
2014,8,8/29/14,ivee,2,B,NA,0,0,300
2014,8,8/29/14,ivee,2,C,82,1,0,300
2014,8,8/29/14,ivee,2,D,70,1,1,300
2014,8,8/29/14,ivee,3,A,70,1,0,300
2014,8,8/29/14,ivee,3,A,75,3,1,300
2014,8,8/29/14,ivee,3,A,77,1,0,300
2014,8,8/29/14,ivee,3,A,78,1,0,300
2014,8,8/29/14,ivee,3,A,80,1,0,300
2014,8,8/29/14,ivee,3,A,87,1,0,300
2014,8,8/29/14,ivee,3,A,95,1,0,300
2014,8,8/29/14,ivee,3,A,100,1,0,300
2014,8,8/29/14,ivee,3,B,55,1,0,300
2014,8,8/29/14,ivee,3,B,62,1,0,300
2014,8,8/29/14,ivee,3,B,70,1,0,300
2014,8,8/29/14,ivee,3,B,72,1,0,300
2014,8,8/29/14,ivee,3,B,76,1,0,300
2014,8,8/29/14,ivee,3,B,78,1,0,300
2014,8,8/29/14,ivee,3,B,80,1,0,300
2014,8,8/29/14,ivee,3,B,81,2,0,300
2014,8,8/29/14,ivee,3,B,82,1,0,300
2014,8,8/29/14,ivee,3,B,85,2,0,300
2014,8,8/29/14,ivee,3,B,86,1,0,300
2014,8,8/29/14,ivee,3,B,90,1,0,300
2014,8,8/29/14,ivee,3,C,68,1,0,300
2014,8,8/29/14,ivee,3,C,71,1,0,300
2014,8,8/29/14,ivee,3,C,72,1,0,300
2014,8,8/29/14,ivee,3,C,75,1,0,300
2014,8,8/29/14,ivee,3,C,84,1,0,300
2014,8,8/29/14,ivee,3,C,85,1,0,300
2014,8,8/29/14,ivee,3,D,45,1,0,300
2014,8,8/29/14,ivee,3,D,60,1,0,300
2014,8,8/29/14,ivee,3,D,66,1,0,300
2014,8,8/29/14,ivee,3,D,70,1,1,300
2014,8,8/29/14,ivee,4,A,55,1,0,300
2014,8,8/29/14,ivee,4,A,84,1,0,300
2014,8,8/29/14,ivee,4,A,100,1,0,300
2014,8,8/29/14,ivee,4,B,50,1,0,300
2014,8,8/29/14,ivee,4,B,70,1,0,300
2014,8,8/29/14,ivee,4,B,72,1,0,300
2014,8,8/29/14,ivee,4,B,78,1,0,300
2014,8,8/29/14,ivee,4,B,84,1,0,300
2014,8,8/29/14,ivee,4,B,88,1,0,300
2014,8,8/29/14,ivee,4,B,90,1,0,300
2014,8,8/29/14,ivee,4,C,25,1,0,300
2014,8,8/29/14,ivee,4,C,35,1,0,300
2014,8,8/29/14,ivee,4,C,45,1,0,300
2014,8,8/29/14,ivee,4,C,65,2,1,300
2014,8,8/29/14,ivee,4,C,67,2,0,300
2014,8,8/29/14,ivee,4,C,70,1,0,300
2014,8,8/29/14,ivee,4,C,75,1,0,300
2014,8,8/29/14,ivee,4,C,81,1,0,300
2014,8,8/29/14,ivee,4,C,82,2,0,300
2014,8,8/29/14,ivee,4,C,83,1,0,300
2014,8,8/29/14,ivee,4,C,84,3,0,300
2014,8,8/29/14,ivee,4,C,85,1,0,300
2014,8,8/29/14,ivee,4,C,87,2,0,300
2014,8,8/29/14,ivee,4,C,88,1,0,300
2014,8,8/29/14,ivee,4,C,89,2,0,300
2014,8,8/29/14,ivee,4,C,92,1,0,300
2014,8,8/29/14,ivee,4,C,97,1,0,300
2014,8,8/29/14,ivee,4,C,102,1,0,300
2014,8,8/29/14,ivee,4,C,112,1,0,300
2014,8,8/29/14,ivee,4,D,75,1,0,300
2014,8,8/29/14,ivee,4,D,79,1,0,300
2014,8,8/29/14,ivee,4,D,82,2,0,300
2014,8,8/29/14,ivee,4,D,84,1,0,300
2014,8,8/29/14,ivee,4,D,86,1,0,300
2014,8,8/29/14,ivee,4,D,110,1,0,300
2014,8,8/29/14,ivee,5,A,78,2,0,300
2014,8,8/29/14,ivee,5,A,87,1,0,300
2014,8,8/29/14,ivee,5,A,88,1,0,300
2014,8,8/29/14,ivee,5,A,90,2,0,300
2014,8,8/29/14,ivee,5,A,98,1,0,300
2014,8,8/29/14,ivee,5,B,55,1,0,300
2014,8,8/29/14,ivee,5,B,64,1,0,300
2014,8,8/29/14,ivee,5,B,67,1,0,300
2014,8,8/29/14,ivee,5,B,68,1,0,300
2014,8,8/29/14,ivee,5,B,72,1,0,300
2014,8,8/29/14,ivee,5,B,75,1,0,300
2014,8,8/29/14,ivee,5,B,78,1,0,300
2014,8,8/29/14,ivee,5,B,85,1,0,300
2014,8,8/29/14,ivee,5,B,88,1,0,300
2014,8,8/29/14,ivee,5,C,60,1,0,300
2014,8,8/29/14,ivee,5,C,80,2,0,300
2014,8,8/29/14,ivee,5,C,85,1,0,300
2014,8,8/29/14,ivee,5,C,100,1,0,300
2014,8,8/29/14,ivee,5,D,87,1,0,300
2014,8,8/29/14,ivee,6,A,75,1,0,300
2014,8,8/29/14,ivee,6,A,78,1,0,300
2014,8,8/29/14,ivee,6,B,25,3,0,300
2014,8,8/29/14,ivee,6,B,28,1,0,300
2014,8,8/29/14,ivee,6,B,30,1,0,300
2014,8,8/29/14,ivee,6,B,38,1,0,300
2014,8,8/29/14,ivee,6,B,53,1,0,300
2014,8,8/29/14,ivee,6,B,67,1,0,300
2014,8,8/29/14,ivee,6,B,78,1,0,300
2014,8,8/29/14,ivee,6,B,95,1,0,300
2014,8,8/29/14,ivee,6,B,98,1,0,300
2014,8,8/29/14,ivee,6,C,66,1,0,300
2014,8,8/29/14,ivee,6,C,83,1,0,300
2014,8,8/29/14,ivee,6,C,89,1,0,300
2014,8,8/29/14,ivee,6,C,103,1,0,300
2014,8,8/29/14,ivee,6,D,90,2,0,300
2014,8,8/29/14,ivee,7,A,NA,0,0,300
2014,8,8/29/14,ivee,7,B,NA,0,0,300
2014,8,8/29/14,ivee,7,C,75,1,1,300
2014,8,8/29/14,ivee,7,D,45,1,0,300
2014,8,8/29/14,ivee,8,A,76,1,0,300
2014,8,8/29/14,ivee,8,B,78,1,0,300
2014,8,8/29/14,ivee,8,B,80,1,0,300
2014,8,8/29/14,ivee,8,C,NA,0,0,300
2014,8,8/29/14,ivee,8,D,NA,0,0,300
2014,9,9/2/14,ivee,1,A,78,1,0,300
2014,9,9/2/14,ivee,1,A,81,1,0,300
2014,9,9/2/14,ivee,1,B,102,1,0,300
2014,9,9/2/14,ivee,1,C,74,1,0,300
2014,9,9/2/14,ivee,1,C,86,1,0,300
2014,9,9/2/14,ivee,1,D,107,1,0,300
2014,9,9/5/14,aque,1,A,NA,0,0,300
2014,9,9/5/14,aque,1,B,NA,0,0,300
2014,9,9/5/14,aque,1,C,60,1,0,300
2014,9,9/5/14,aque,1,C,61,1,0,300
2014,9,9/5/14,aque,1,C,62,1,0,300
2014,9,9/5/14,aque,1,C,82,1,0,300
2014,9,9/5/14,aque,1,D,65,2,0,300
2014,9,9/5/14,aque,1,D,66,2,0,300
2014,9,9/5/14,aque,1,D,68,3,0,300
2014,9,9/5/14,aque,1,D,70,1,0,300
2014,9,9/5/14,aque,1,D,71,1,0,300
2014,9,9/5/14,aque,1,D,72,1,0,300
2014,9,9/5/14,aque,1,D,80,1,0,300
2014,9,9/5/14,aque,1,D,82,2,0,300
2014,9,9/5/14,aque,1,D,83,1,0,300
2014,9,9/5/14,aque,1,D,85,1,0,300
2014,9,9/5/14,aque,2,A,NA,0,0,300
2014,9,9/5/14,aque,2,B,NA,0,0,300
2014,9,9/5/14,aque,2,C,70,1,0,300
2014,9,9/5/14,aque,2,D,NA,0,0,300
2014,9,9/5/14,aque,4,A,NA,0,0,300
2014,9,9/5/14,aque,4,B,70,1,1,300
2014,9,9/5/14,aque,4,B,75,1,1,300
2014,9,9/5/14,aque,4,B,80,1,1,300
2014,9,9/5/14,aque,4,C,68,1,1,300
2014,9,9/5/14,aque,4,C,70,2,1,300
2014,9,9/5/14,aque,4,C,85,1,0,300
2014,9,9/5/14,aque,4,D,NA,0,0,300
2014,9,9/5/14,aque,6,A,NA,0,0,300
2014,9,9/5/14,aque,6,B,NA,0,0,300
2014,9,9/5/14,aque,6,C,NA,0,0,300
2014,9,9/5/14,aque,6,D,NA,0,0,300
2014,9,9/12/14,aque,3,A,NA,0,0,300
2014,9,9/12/14,aque,3,B,NA,0,0,300
2014,9,9/12/14,aque,3,C,NA,0,0,300
2014,9,9/12/14,aque,3,D,NA,0,0,300
2014,9,9/12/14,aque,5,A,59,1,0,300
2014,9,9/12/14,aque,5,A,68,1,0,300
2014,9,9/12/14,aque,5,B,65,3,0,300
2014,9,9/12/14,aque,5,B,68,11,10,300
2014,9,9/12/14,aque,5,B,72,7,5,300
2014,9,9/12/14,aque,5,B,74,1,0,300
2014,9,9/12/14,aque,5,B,75,1,0,300
2014,9,9/12/14,aque,5,B,76,1,0,300
2014,9,9/12/14,aque,5,B,78,1,0,300
2014,9,9/12/14,aque,5,B,85,3,2,300
2014,9,9/12/14,aque,5,B,88,1,0,300
2014,9,9/12/14,aque,5,B,90,3,2,300
2014,9,9/12/14,aque,5,B,92,1,0,300
2014,9,9/12/14,aque,5,B,100,1,0,300
2014,9,9/12/14,aque,5,C,70,1,0,300
2014,9,9/12/14,aque,5,C,72,1,0,300
2014,9,9/12/14,aque,5,C,75,2,0,300
2014,9,9/12/14,aque,5,C,77,1,0,300
2014,9,9/12/14,aque,5,C,79,2,1,300
2014,9,9/12/14,aque,5,C,80,5,0,300
2014,9,9/12/14,aque,5,C,82,3,0,300
2014,9,9/12/14,aque,5,C,83,1,1,300
2014,9,9/12/14,aque,5,C,84,1,0,300
2014,9,9/12/14,aque,5,C,85,5,1,300
2014,9,9/12/14,aque,5,C,88,4,0,300
2014,9,9/12/14,aque,5,C,89,1,0,300
2014,9,9/12/14,aque,5,C,90,2,0,300
2014,9,9/12/14,aque,5,C,92,1,0,300
2014,9,9/12/14,aque,5,C,93,1,0,300
2014,9,9/12/14,aque,5,C,95,1,0,300
2014,9,9/12/14,aque,5,C,98,1,0,300
2014,9,9/12/14,aque,5,D,72,1,0,300
2014,9,9/12/14,aque,7,A,70,1,1,300
2014,9,9/12/14,aque,7,B,80,1,0,300
2014,9,9/12/14,aque,7,C,NA,0,0,300
2014,9,9/12/14,aque,7,D,80,1,0,300
2015,8,8/24/15,aque,1,A,NA,0,0,300
2015,8,8/24/15,aque,1,B,NA,0,0,300
2015,8,8/24/15,aque,1,C,35,1,0,300
2015,8,8/24/15,aque,1,C,38,1,0,300
2015,8,8/24/15,aque,1,C,40,2,0,300
2015,8,8/24/15,aque,1,C,42,1,0,300
2015,8,8/24/15,aque,1,C,45,2,0,300
2015,8,8/24/15,aque,1,C,48,1,0,300
2015,8,8/24/15,aque,1,C,50,1,0,300
2015,8,8/24/15,aque,1,C,60,2,0,300
2015,8,8/24/15,aque,1,C,65,1,0,300
2015,8,8/24/15,aque,1,C,70,1,0,300
2015,8,8/24/15,aque,1,C,72,1,0,300
2015,8,8/24/15,aque,1,C,80,2,0,300
2015,8,8/24/15,aque,1,C,82,1,0,300
2015,8,8/24/15,aque,1,D,35,1,0,300
2015,8,8/24/15,aque,1,D,70,1,0,300
2015,8,8/24/15,aque,2,A,NA,0,0,300
2015,8,8/24/15,aque,2,B,NA,0,0,300
2015,8,8/24/15,aque,2,C,NA,0,0,300
2015,8,8/24/15,aque,2,D,NA,0,0,300
2015,8,8/24/15,aque,3,A,65,1,0,300
2015,8,8/24/15,aque,3,A,70,1,1,300
2015,8,8/24/15,aque,3,B,NA,0,0,300
2015,8,8/24/15,aque,3,C,NA,0,0,300
2015,8,8/24/15,aque,3,D,NA,0,0,300
2015,8,8/24/15,aque,4,A,NA,0,0,300
2015,8,8/24/15,aque,4,B,50,1,0,300
2015,8,8/24/15,aque,4,B,58,1,0,300
2015,8,8/24/15,aque,4,B,60,2,0,300
2015,8,8/24/15,aque,4,B,65,1,0,300
2015,8,8/24/15,aque,4,B,70,2,0,300
2015,8,8/24/15,aque,4,B,75,1,0,300
2015,8,8/24/15,aque,4,B,79,1,0,300
2015,8,8/24/15,aque,4,B,82,1,0,300
2015,8,8/24/15,aque,4,C,NA,0,0,300
2015,8,8/24/15,aque,4,D,NA,0,0,300
2015,8,8/24/15,aque,5,A,NA,0,0,300
2015,8,8/24/15,aque,5,B,62,1,0,300
